,,,,,,walltime_used
resources_used.cput=07:11:02,=07:11:02,=07:11:02,07:11:02,07,11:02,25862
resources_used.cput=07:11:02,=07:11:02,=07:11:02,07:11:02,07,11:02,25862
resources_used.cput=07:11:03,=07:11:03,=07:11:03,07:11:03,07,11:03,25863
resources_used.cput=07:11:06,=07:11:06,=07:11:06,07:11:06,07,11:06,25866
resources_used.cput=07:11:12,=07:11:12,=07:11:12,07:11:12,07,11:12,25872
resources_used.cput=07:11:18,=07:11:18,=07:11:18,07:11:18,07,11:18,25878
resources_used.cput=07:11:24,=07:11:24,=07:11:24,07:11:24,07,11:24,25884
resources_used.cput=07:11:24,=07:11:24,=07:11:24,07:11:24,07,11:24,25884
resources_used.cput=07:11:36,=07:11:36,=07:11:36,07:11:36,07,11:36,25896
resources_used.cput=07:11:50,=07:11:50,=07:11:50,07:11:50,07,11:50,25910
resources_used.cput=07:11:52,=07:11:52,=07:11:52,07:11:52,07,11:52,25912
resources_used.cput=07:12:10,=07:12:10,=07:12:10,07:12:10,07,12:10,25930
resources_used.cput=07:12:12,=07:12:12,=07:12:12,07:12:12,07,12:12,25932
resources_used.cput=07:12:28,=07:12:28,=07:12:28,07:12:28,07,12:28,25948
resources_used.cput=07:12:35,=07:12:35,=07:12:35,07:12:35,07,12:35,25955
resources_used.cput=07:12:41,=07:12:41,=07:12:41,07:12:41,07,12:41,25961
resources_used.cput=07:12:41,=07:12:41,=07:12:41,07:12:41,07,12:41,25961
resources_used.cput=07:12:42,=07:12:42,=07:12:42,07:12:42,07,12:42,25962
resources_used.cput=07:12:43,=07:12:43,=07:12:43,07:12:43,07,12:43,25963
resources_used.cput=07:12:44,=07:12:44,=07:12:44,07:12:44,07,12:44,25964
resources_used.cput=07:12:51,=07:12:51,=07:12:51,07:12:51,07,12:51,25971
resources_used.cput=07:13:01,=07:13:01,=07:13:01,07:13:01,07,13:01,25981
resources_used.cput=07:13:03,=07:13:03,=07:13:03,07:13:03,07,13:03,25983
resources_used.cput=07:13:06,=07:13:06,=07:13:06,07:13:06,07,13:06,25986
resources_used.cput=07:13:19,=07:13:19,=07:13:19,07:13:19,07,13:19,25999
resources_used.cput=07:13:23,=07:13:23,=07:13:23,07:13:23,07,13:23,26003
resources_used.cput=07:13:34,=07:13:34,=07:13:34,07:13:34,07,13:34,26014
resources_used.cput=07:13:36,=07:13:36,=07:13:36,07:13:36,07,13:36,26016
resources_used.cput=07:13:36,=07:13:36,=07:13:36,07:13:36,07,13:36,26016
resources_used.cput=07:13:38,=07:13:38,=07:13:38,07:13:38,07,13:38,26018
resources_used.cput=07:13:43,=07:13:43,=07:13:43,07:13:43,07,13:43,26023
resources_used.cput=07:13:47,=07:13:47,=07:13:47,07:13:47,07,13:47,26027
resources_used.cput=07:13:55,=07:13:55,=07:13:55,07:13:55,07,13:55,26035
resources_used.cput=07:13:55,=07:13:55,=07:13:55,07:13:55,07,13:55,26035
resources_used.cput=07:13:55,=07:13:55,=07:13:55,07:13:55,07,13:55,26035
resources_used.cput=07:14:35,=07:14:35,=07:14:35,07:14:35,07,14:35,26075
resources_used.cput=07:14:35,=07:14:35,=07:14:35,07:14:35,07,14:35,26075
resources_used.cput=07:14:36,=07:14:36,=07:14:36,07:14:36,07,14:36,26076
resources_used.cput=07:14:39,=07:14:39,=07:14:39,07:14:39,07,14:39,26079
resources_used.cput=07:14:39,=07:14:39,=07:14:39,07:14:39,07,14:39,26079
resources_used.cput=07:14:51,=07:14:51,=07:14:51,07:14:51,07,14:51,26091
resources_used.cput=07:14:52,=07:14:52,=07:14:52,07:14:52,07,14:52,26092
resources_used.cput=07:14:53,=07:14:53,=07:14:53,07:14:53,07,14:53,26093
resources_used.cput=07:14:54,=07:14:54,=07:14:54,07:14:54,07,14:54,26094
resources_used.cput=07:15:01,=07:15:01,=07:15:01,07:15:01,07,15:01,26101
resources_used.cput=07:15:09,=07:15:09,=07:15:09,07:15:09,07,15:09,26109
resources_used.cput=07:15:12,=07:15:12,=07:15:12,07:15:12,07,15:12,26112
resources_used.cput=07:15:17,=07:15:17,=07:15:17,07:15:17,07,15:17,26117
resources_used.cput=07:15:19,=07:15:19,=07:15:19,07:15:19,07,15:19,26119
resources_used.cput=07:15:45,=07:15:45,=07:15:45,07:15:45,07,15:45,26145
resources_used.cput=07:15:54,=07:15:54,=07:15:54,07:15:54,07,15:54,26154
resources_used.cput=07:15:55,=07:15:55,=07:15:55,07:15:55,07,15:55,26155
resources_used.cput=07:15:55,=07:15:55,=07:15:55,07:15:55,07,15:55,26155
resources_used.cput=07:16:03,=07:16:03,=07:16:03,07:16:03,07,16:03,26163
resources_used.cput=07:16:10,=07:16:10,=07:16:10,07:16:10,07,16:10,26170
resources_used.cput=07:16:12,=07:16:12,=07:16:12,07:16:12,07,16:12,26172
resources_used.cput=07:16:27,=07:16:27,=07:16:27,07:16:27,07,16:27,26187
resources_used.cput=07:16:27,=07:16:27,=07:16:27,07:16:27,07,16:27,26187
resources_used.cput=07:16:29,=07:16:29,=07:16:29,07:16:29,07,16:29,26189
resources_used.cput=07:16:34,=07:16:34,=07:16:34,07:16:34,07,16:34,26194
resources_used.cput=07:16:34,=07:16:34,=07:16:34,07:16:34,07,16:34,26194
resources_used.cput=07:16:47,=07:16:47,=07:16:47,07:16:47,07,16:47,26207
resources_used.cput=07:16:51,=07:16:51,=07:16:51,07:16:51,07,16:51,26211
resources_used.cput=07:16:54,=07:16:54,=07:16:54,07:16:54,07,16:54,26214
resources_used.cput=07:16:57,=07:16:57,=07:16:57,07:16:57,07,16:57,26217
resources_used.cput=07:16:58,=07:16:58,=07:16:58,07:16:58,07,16:58,26218
resources_used.cput=07:16:59,=07:16:59,=07:16:59,07:16:59,07,16:59,26219
resources_used.cput=07:17:16,=07:17:16,=07:17:16,07:17:16,07,17:16,26236
resources_used.cput=07:17:16,=07:17:16,=07:17:16,07:17:16,07,17:16,26236
resources_used.cput=07:17:17,=07:17:17,=07:17:17,07:17:17,07,17:17,26237
resources_used.cput=07:17:20,=07:17:20,=07:17:20,07:17:20,07,17:20,26240
resources_used.cput=07:17:21,=07:17:21,=07:17:21,07:17:21,07,17:21,26241
resources_used.cput=07:17:26,=07:17:26,=07:17:26,07:17:26,07,17:26,26246
resources_used.cput=07:17:27,=07:17:27,=07:17:27,07:17:27,07,17:27,26247
resources_used.cput=07:17:31,=07:17:31,=07:17:31,07:17:31,07,17:31,26251
resources_used.cput=07:17:32,=07:17:32,=07:17:32,07:17:32,07,17:32,26252
resources_used.cput=07:17:34,=07:17:34,=07:17:34,07:17:34,07,17:34,26254
resources_used.cput=07:17:40,=07:17:40,=07:17:40,07:17:40,07,17:40,26260
resources_used.cput=07:17:42,=07:17:42,=07:17:42,07:17:42,07,17:42,26262
resources_used.cput=07:18:07,=07:18:07,=07:18:07,07:18:07,07,18:07,26287
resources_used.cput=07:18:09,=07:18:09,=07:18:09,07:18:09,07,18:09,26289
resources_used.cput=07:18:12,=07:18:12,=07:18:12,07:18:12,07,18:12,26292
resources_used.cput=07:18:13,=07:18:13,=07:18:13,07:18:13,07,18:13,26293
resources_used.cput=07:18:15,=07:18:15,=07:18:15,07:18:15,07,18:15,26295
resources_used.cput=07:18:18,=07:18:18,=07:18:18,07:18:18,07,18:18,26298
resources_used.cput=07:18:20,=07:18:20,=07:18:20,07:18:20,07,18:20,26300
resources_used.cput=07:18:22,=07:18:22,=07:18:22,07:18:22,07,18:22,26302
resources_used.cput=07:18:23,=07:18:23,=07:18:23,07:18:23,07,18:23,26303
resources_used.cput=07:18:26,=07:18:26,=07:18:26,07:18:26,07,18:26,26306
resources_used.cput=07:18:30,=07:18:30,=07:18:30,07:18:30,07,18:30,26310
resources_used.cput=07:18:30,=07:18:30,=07:18:30,07:18:30,07,18:30,26310
resources_used.cput=07:18:33,=07:18:33,=07:18:33,07:18:33,07,18:33,26313
resources_used.cput=07:18:44,=07:18:44,=07:18:44,07:18:44,07,18:44,26324
resources_used.cput=07:18:44,=07:18:44,=07:18:44,07:18:44,07,18:44,26324
resources_used.cput=07:18:49,=07:18:49,=07:18:49,07:18:49,07,18:49,26329
resources_used.cput=07:18:50,=07:18:50,=07:18:50,07:18:50,07,18:50,26330
resources_used.cput=07:18:51,=07:18:51,=07:18:51,07:18:51,07,18:51,26331
resources_used.cput=07:18:59,=07:18:59,=07:18:59,07:18:59,07,18:59,26339
resources_used.cput=07:19:05,=07:19:05,=07:19:05,07:19:05,07,19:05,26345
resources_used.cput=07:19:06,=07:19:06,=07:19:06,07:19:06,07,19:06,26346
resources_used.cput=07:19:25,=07:19:25,=07:19:25,07:19:25,07,19:25,26365
resources_used.cput=07:19:32,=07:19:32,=07:19:32,07:19:32,07,19:32,26372
resources_used.cput=07:19:37,=07:19:37,=07:19:37,07:19:37,07,19:37,26377
resources_used.cput=07:19:39,=07:19:39,=07:19:39,07:19:39,07,19:39,26379
resources_used.cput=07:19:39,=07:19:39,=07:19:39,07:19:39,07,19:39,26379
resources_used.cput=07:19:42,=07:19:42,=07:19:42,07:19:42,07,19:42,26382
resources_used.cput=07:20:07,=07:20:07,=07:20:07,07:20:07,07,20:07,26407
resources_used.cput=07:20:23,=07:20:23,=07:20:23,07:20:23,07,20:23,26423
resources_used.cput=07:20:23,=07:20:23,=07:20:23,07:20:23,07,20:23,26423
resources_used.cput=07:20:24,=07:20:24,=07:20:24,07:20:24,07,20:24,26424
resources_used.cput=07:20:25,=07:20:25,=07:20:25,07:20:25,07,20:25,26425
resources_used.cput=07:20:34,=07:20:34,=07:20:34,07:20:34,07,20:34,26434
resources_used.cput=07:20:37,=07:20:37,=07:20:37,07:20:37,07,20:37,26437
resources_used.cput=07:20:42,=07:20:42,=07:20:42,07:20:42,07,20:42,26442
resources_used.cput=07:20:45,=07:20:45,=07:20:45,07:20:45,07,20:45,26445
resources_used.cput=07:20:55,=07:20:55,=07:20:55,07:20:55,07,20:55,26455
resources_used.cput=07:20:59,=07:20:59,=07:20:59,07:20:59,07,20:59,26459
resources_used.cput=07:21:00,=07:21:00,=07:21:00,07:21:00,07,21:00,26460
resources_used.cput=07:21:04,=07:21:04,=07:21:04,07:21:04,07,21:04,26464
resources_used.cput=07:21:04,=07:21:04,=07:21:04,07:21:04,07,21:04,26464
resources_used.cput=07:21:11,=07:21:11,=07:21:11,07:21:11,07,21:11,26471
resources_used.cput=07:21:19,=07:21:19,=07:21:19,07:21:19,07,21:19,26479
resources_used.cput=07:21:25,=07:21:25,=07:21:25,07:21:25,07,21:25,26485
resources_used.cput=07:21:25,=07:21:25,=07:21:25,07:21:25,07,21:25,26485
resources_used.cput=07:21:31,=07:21:31,=07:21:31,07:21:31,07,21:31,26491
resources_used.cput=07:21:33,=07:21:33,=07:21:33,07:21:33,07,21:33,26493
resources_used.cput=07:21:48,=07:21:48,=07:21:48,07:21:48,07,21:48,26508
resources_used.cput=07:21:53,=07:21:53,=07:21:53,07:21:53,07,21:53,26513
resources_used.cput=07:21:56,=07:21:56,=07:21:56,07:21:56,07,21:56,26516
resources_used.cput=07:22:03,=07:22:03,=07:22:03,07:22:03,07,22:03,26523
resources_used.cput=07:22:13,=07:22:13,=07:22:13,07:22:13,07,22:13,26533
resources_used.cput=07:22:14,=07:22:14,=07:22:14,07:22:14,07,22:14,26534
resources_used.cput=07:22:17,=07:22:17,=07:22:17,07:22:17,07,22:17,26537
resources_used.cput=07:22:18,=07:22:18,=07:22:18,07:22:18,07,22:18,26538
resources_used.cput=07:22:20,=07:22:20,=07:22:20,07:22:20,07,22:20,26540
resources_used.cput=07:22:55,=07:22:55,=07:22:55,07:22:55,07,22:55,26575
resources_used.cput=07:23:02,=07:23:02,=07:23:02,07:23:02,07,23:02,26582
resources_used.cput=07:23:15,=07:23:15,=07:23:15,07:23:15,07,23:15,26595
resources_used.cput=07:23:18,=07:23:18,=07:23:18,07:23:18,07,23:18,26598
resources_used.cput=07:23:26,=07:23:26,=07:23:26,07:23:26,07,23:26,26606
resources_used.cput=07:23:39,=07:23:39,=07:23:39,07:23:39,07,23:39,26619
resources_used.cput=07:23:45,=07:23:45,=07:23:45,07:23:45,07,23:45,26625
resources_used.cput=07:23:59,=07:23:59,=07:23:59,07:23:59,07,23:59,26639
resources_used.cput=07:23:59,=07:23:59,=07:23:59,07:23:59,07,23:59,26639
resources_used.cput=07:24:03,=07:24:03,=07:24:03,07:24:03,07,24:03,26643
resources_used.cput=07:24:12,=07:24:12,=07:24:12,07:24:12,07,24:12,26652
resources_used.cput=07:24:14,=07:24:14,=07:24:14,07:24:14,07,24:14,26654
resources_used.cput=07:24:15,=07:24:15,=07:24:15,07:24:15,07,24:15,26655
resources_used.cput=07:24:16,=07:24:16,=07:24:16,07:24:16,07,24:16,26656
resources_used.cput=07:24:21,=07:24:21,=07:24:21,07:24:21,07,24:21,26661
resources_used.cput=07:24:22,=07:24:22,=07:24:22,07:24:22,07,24:22,26662
resources_used.cput=07:24:26,=07:24:26,=07:24:26,07:24:26,07,24:26,26666
resources_used.cput=07:24:28,=07:24:28,=07:24:28,07:24:28,07,24:28,26668
resources_used.cput=07:24:28,=07:24:28,=07:24:28,07:24:28,07,24:28,26668
resources_used.cput=07:24:38,=07:24:38,=07:24:38,07:24:38,07,24:38,26678
resources_used.cput=07:24:41,=07:24:41,=07:24:41,07:24:41,07,24:41,26681
resources_used.cput=07:24:42,=07:24:42,=07:24:42,07:24:42,07,24:42,26682
resources_used.cput=07:24:43,=07:24:43,=07:24:43,07:24:43,07,24:43,26683
resources_used.cput=07:24:51,=07:24:51,=07:24:51,07:24:51,07,24:51,26691
resources_used.cput=07:24:59,=07:24:59,=07:24:59,07:24:59,07,24:59,26699
resources_used.cput=07:24:59,=07:24:59,=07:24:59,07:24:59,07,24:59,26699
resources_used.cput=07:25:01,=07:25:01,=07:25:01,07:25:01,07,25:01,26701
resources_used.cput=07:25:08,=07:25:08,=07:25:08,07:25:08,07,25:08,26708
resources_used.cput=07:25:12,=07:25:12,=07:25:12,07:25:12,07,25:12,26712
resources_used.cput=07:25:25,=07:25:25,=07:25:25,07:25:25,07,25:25,26725
resources_used.cput=07:25:31,=07:25:31,=07:25:31,07:25:31,07,25:31,26731
resources_used.cput=07:25:32,=07:25:32,=07:25:32,07:25:32,07,25:32,26732
resources_used.cput=07:25:38,=07:25:38,=07:25:38,07:25:38,07,25:38,26738
resources_used.cput=07:25:45,=07:25:45,=07:25:45,07:25:45,07,25:45,26745
resources_used.cput=07:25:51,=07:25:51,=07:25:51,07:25:51,07,25:51,26751
resources_used.cput=07:25:58,=07:25:58,=07:25:58,07:25:58,07,25:58,26758
resources_used.cput=07:25:59,=07:25:59,=07:25:59,07:25:59,07,25:59,26759
resources_used.cput=07:26:05,=07:26:05,=07:26:05,07:26:05,07,26:05,26765
resources_used.cput=07:26:09,=07:26:09,=07:26:09,07:26:09,07,26:09,26769
resources_used.cput=07:26:10,=07:26:10,=07:26:10,07:26:10,07,26:10,26770
resources_used.cput=07:26:11,=07:26:11,=07:26:11,07:26:11,07,26:11,26771
resources_used.cput=07:26:11,=07:26:11,=07:26:11,07:26:11,07,26:11,26771
resources_used.cput=07:26:17,=07:26:17,=07:26:17,07:26:17,07,26:17,26777
resources_used.cput=07:26:24,=07:26:24,=07:26:24,07:26:24,07,26:24,26784
resources_used.cput=07:26:28,=07:26:28,=07:26:28,07:26:28,07,26:28,26788
resources_used.cput=07:26:38,=07:26:38,=07:26:38,07:26:38,07,26:38,26798
resources_used.cput=07:26:51,=07:26:51,=07:26:51,07:26:51,07,26:51,26811
resources_used.cput=07:26:51,=07:26:51,=07:26:51,07:26:51,07,26:51,26811
resources_used.cput=07:27:04,=07:27:04,=07:27:04,07:27:04,07,27:04,26824
resources_used.cput=07:27:17,=07:27:17,=07:27:17,07:27:17,07,27:17,26837
resources_used.cput=07:27:20,=07:27:20,=07:27:20,07:27:20,07,27:20,26840
resources_used.cput=07:27:20,=07:27:20,=07:27:20,07:27:20,07,27:20,26840
resources_used.cput=07:27:26,=07:27:26,=07:27:26,07:27:26,07,27:26,26846
resources_used.cput=07:27:29,=07:27:29,=07:27:29,07:27:29,07,27:29,26849
resources_used.cput=07:27:32,=07:27:32,=07:27:32,07:27:32,07,27:32,26852
resources_used.cput=07:27:33,=07:27:33,=07:27:33,07:27:33,07,27:33,26853
resources_used.cput=07:27:35,=07:27:35,=07:27:35,07:27:35,07,27:35,26855
resources_used.cput=07:27:36,=07:27:36,=07:27:36,07:27:36,07,27:36,26856
resources_used.cput=07:27:36,=07:27:36,=07:27:36,07:27:36,07,27:36,26856
resources_used.cput=07:27:37,=07:27:37,=07:27:37,07:27:37,07,27:37,26857
resources_used.cput=07:27:43,=07:27:43,=07:27:43,07:27:43,07,27:43,26863
resources_used.cput=07:27:43,=07:27:43,=07:27:43,07:27:43,07,27:43,26863
resources_used.cput=07:28:06,=07:28:06,=07:28:06,07:28:06,07,28:06,26886
resources_used.cput=07:28:08,=07:28:08,=07:28:08,07:28:08,07,28:08,26888
resources_used.cput=07:28:10,=07:28:10,=07:28:10,07:28:10,07,28:10,26890
resources_used.cput=07:28:13,=07:28:13,=07:28:13,07:28:13,07,28:13,26893
resources_used.cput=07:28:15,=07:28:15,=07:28:15,07:28:15,07,28:15,26895
resources_used.cput=07:28:18,=07:28:18,=07:28:18,07:28:18,07,28:18,26898
resources_used.cput=07:28:19,=07:28:19,=07:28:19,07:28:19,07,28:19,26899
resources_used.cput=07:28:24,=07:28:24,=07:28:24,07:28:24,07,28:24,26904
resources_used.cput=07:28:28,=07:28:28,=07:28:28,07:28:28,07,28:28,26908
resources_used.cput=07:28:28,=07:28:28,=07:28:28,07:28:28,07,28:28,26908
resources_used.cput=07:28:35,=07:28:35,=07:28:35,07:28:35,07,28:35,26915
resources_used.cput=07:28:43,=07:28:43,=07:28:43,07:28:43,07,28:43,26923
resources_used.cput=07:28:43,=07:28:43,=07:28:43,07:28:43,07,28:43,26923
resources_used.cput=07:28:46,=07:28:46,=07:28:46,07:28:46,07,28:46,26926
resources_used.cput=07:28:48,=07:28:48,=07:28:48,07:28:48,07,28:48,26928
resources_used.cput=07:28:49,=07:28:49,=07:28:49,07:28:49,07,28:49,26929
resources_used.cput=07:28:54,=07:28:54,=07:28:54,07:28:54,07,28:54,26934
resources_used.cput=07:28:56,=07:28:56,=07:28:56,07:28:56,07,28:56,26936
resources_used.cput=07:29:00,=07:29:00,=07:29:00,07:29:00,07,29:00,26940
resources_used.cput=07:29:01,=07:29:01,=07:29:01,07:29:01,07,29:01,26941
resources_used.cput=07:29:11,=07:29:11,=07:29:11,07:29:11,07,29:11,26951
resources_used.cput=07:29:18,=07:29:18,=07:29:18,07:29:18,07,29:18,26958
resources_used.cput=07:29:26,=07:29:26,=07:29:26,07:29:26,07,29:26,26966
resources_used.cput=07:29:35,=07:29:35,=07:29:35,07:29:35,07,29:35,26975
resources_used.cput=07:30:05,=07:30:05,=07:30:05,07:30:05,07,30:05,27005
resources_used.cput=07:30:11,=07:30:11,=07:30:11,07:30:11,07,30:11,27011
resources_used.cput=07:30:17,=07:30:17,=07:30:17,07:30:17,07,30:17,27017
resources_used.cput=07:30:32,=07:30:32,=07:30:32,07:30:32,07,30:32,27032
resources_used.cput=07:30:34,=07:30:34,=07:30:34,07:30:34,07,30:34,27034
resources_used.cput=07:30:40,=07:30:40,=07:30:40,07:30:40,07,30:40,27040
resources_used.cput=07:30:43,=07:30:43,=07:30:43,07:30:43,07,30:43,27043
resources_used.cput=07:30:56,=07:30:56,=07:30:56,07:30:56,07,30:56,27056
resources_used.cput=07:30:59,=07:30:59,=07:30:59,07:30:59,07,30:59,27059
resources_used.cput=07:31:00,=07:31:00,=07:31:00,07:31:00,07,31:00,27060
resources_used.cput=07:31:03,=07:31:03,=07:31:03,07:31:03,07,31:03,27063
resources_used.cput=07:31:03,=07:31:03,=07:31:03,07:31:03,07,31:03,27063
resources_used.cput=07:31:20,=07:31:20,=07:31:20,07:31:20,07,31:20,27080
resources_used.cput=07:31:20,=07:31:20,=07:31:20,07:31:20,07,31:20,27080
resources_used.cput=07:31:21,=07:31:21,=07:31:21,07:31:21,07,31:21,27081
resources_used.cput=07:31:34,=07:31:34,=07:31:34,07:31:34,07,31:34,27094
resources_used.cput=07:31:45,=07:31:45,=07:31:45,07:31:45,07,31:45,27105
resources_used.cput=07:31:50,=07:31:50,=07:31:50,07:31:50,07,31:50,27110
resources_used.cput=07:32:02,=07:32:02,=07:32:02,07:32:02,07,32:02,27122
resources_used.cput=07:32:08,=07:32:08,=07:32:08,07:32:08,07,32:08,27128
resources_used.cput=07:32:19,=07:32:19,=07:32:19,07:32:19,07,32:19,27139
resources_used.cput=07:32:26,=07:32:26,=07:32:26,07:32:26,07,32:26,27146
resources_used.cput=07:32:42,=07:32:42,=07:32:42,07:32:42,07,32:42,27162
resources_used.cput=07:32:49,=07:32:49,=07:32:49,07:32:49,07,32:49,27169
resources_used.cput=07:32:51,=07:32:51,=07:32:51,07:32:51,07,32:51,27171
resources_used.cput=07:33:04,=07:33:04,=07:33:04,07:33:04,07,33:04,27184
resources_used.cput=07:33:07,=07:33:07,=07:33:07,07:33:07,07,33:07,27187
resources_used.cput=07:33:17,=07:33:17,=07:33:17,07:33:17,07,33:17,27197
resources_used.cput=07:33:24,=07:33:24,=07:33:24,07:33:24,07,33:24,27204
resources_used.cput=07:33:25,=07:33:25,=07:33:25,07:33:25,07,33:25,27205
resources_used.cput=07:33:29,=07:33:29,=07:33:29,07:33:29,07,33:29,27209
resources_used.cput=07:33:31,=07:33:31,=07:33:31,07:33:31,07,33:31,27211
resources_used.cput=07:33:37,=07:33:37,=07:33:37,07:33:37,07,33:37,27217
resources_used.cput=07:33:43,=07:33:43,=07:33:43,07:33:43,07,33:43,27223
resources_used.cput=07:33:52,=07:33:52,=07:33:52,07:33:52,07,33:52,27232
resources_used.cput=07:33:54,=07:33:54,=07:33:54,07:33:54,07,33:54,27234
resources_used.cput=07:33:55,=07:33:55,=07:33:55,07:33:55,07,33:55,27235
resources_used.cput=07:33:56,=07:33:56,=07:33:56,07:33:56,07,33:56,27236
resources_used.cput=07:34:02,=07:34:02,=07:34:02,07:34:02,07,34:02,27242
resources_used.cput=07:34:08,=07:34:08,=07:34:08,07:34:08,07,34:08,27248
resources_used.cput=07:34:18,=07:34:18,=07:34:18,07:34:18,07,34:18,27258
resources_used.cput=07:34:22,=07:34:22,=07:34:22,07:34:22,07,34:22,27262
resources_used.cput=07:34:57,=07:34:57,=07:34:57,07:34:57,07,34:57,27297
resources_used.cput=07:35:02,=07:35:02,=07:35:02,07:35:02,07,35:02,27302
resources_used.cput=07:35:02,=07:35:02,=07:35:02,07:35:02,07,35:02,27302
resources_used.cput=07:35:03,=07:35:03,=07:35:03,07:35:03,07,35:03,27303
resources_used.cput=07:35:19,=07:35:19,=07:35:19,07:35:19,07,35:19,27319
resources_used.cput=07:35:22,=07:35:22,=07:35:22,07:35:22,07,35:22,27322
resources_used.cput=07:35:33,=07:35:33,=07:35:33,07:35:33,07,35:33,27333
resources_used.cput=07:35:45,=07:35:45,=07:35:45,07:35:45,07,35:45,27345
resources_used.cput=07:35:45,=07:35:45,=07:35:45,07:35:45,07,35:45,27345
resources_used.cput=07:35:47,=07:35:47,=07:35:47,07:35:47,07,35:47,27347
resources_used.cput=07:35:48,=07:35:48,=07:35:48,07:35:48,07,35:48,27348
resources_used.cput=07:35:53,=07:35:53,=07:35:53,07:35:53,07,35:53,27353
resources_used.cput=07:35:56,=07:35:56,=07:35:56,07:35:56,07,35:56,27356
resources_used.cput=07:36:03,=07:36:03,=07:36:03,07:36:03,07,36:03,27363
resources_used.cput=07:36:09,=07:36:09,=07:36:09,07:36:09,07,36:09,27369
resources_used.cput=07:36:19,=07:36:19,=07:36:19,07:36:19,07,36:19,27379
resources_used.cput=07:36:21,=07:36:21,=07:36:21,07:36:21,07,36:21,27381
resources_used.cput=07:36:23,=07:36:23,=07:36:23,07:36:23,07,36:23,27383
resources_used.cput=07:36:23,=07:36:23,=07:36:23,07:36:23,07,36:23,27383
resources_used.cput=07:36:28,=07:36:28,=07:36:28,07:36:28,07,36:28,27388
resources_used.cput=07:36:34,=07:36:34,=07:36:34,07:36:34,07,36:34,27394
resources_used.cput=07:36:37,=07:36:37,=07:36:37,07:36:37,07,36:37,27397
resources_used.cput=07:36:38,=07:36:38,=07:36:38,07:36:38,07,36:38,27398
resources_used.cput=07:36:42,=07:36:42,=07:36:42,07:36:42,07,36:42,27402
resources_used.cput=07:36:45,=07:36:45,=07:36:45,07:36:45,07,36:45,27405
resources_used.cput=07:36:47,=07:36:47,=07:36:47,07:36:47,07,36:47,27407
resources_used.cput=07:36:49,=07:36:49,=07:36:49,07:36:49,07,36:49,27409
resources_used.cput=07:36:52,=07:36:52,=07:36:52,07:36:52,07,36:52,27412
resources_used.cput=07:36:58,=07:36:58,=07:36:58,07:36:58,07,36:58,27418
resources_used.cput=07:36:59,=07:36:59,=07:36:59,07:36:59,07,36:59,27419
resources_used.cput=07:37:16,=07:37:16,=07:37:16,07:37:16,07,37:16,27436
resources_used.cput=07:37:16,=07:37:16,=07:37:16,07:37:16,07,37:16,27436
resources_used.cput=07:37:25,=07:37:25,=07:37:25,07:37:25,07,37:25,27445
resources_used.cput=07:37:28,=07:37:28,=07:37:28,07:37:28,07,37:28,27448
resources_used.cput=07:37:47,=07:37:47,=07:37:47,07:37:47,07,37:47,27467
resources_used.cput=07:37:58,=07:37:58,=07:37:58,07:37:58,07,37:58,27478
resources_used.cput=07:38:02,=07:38:02,=07:38:02,07:38:02,07,38:02,27482
resources_used.cput=07:38:03,=07:38:03,=07:38:03,07:38:03,07,38:03,27483
resources_used.cput=07:38:07,=07:38:07,=07:38:07,07:38:07,07,38:07,27487
resources_used.cput=07:38:12,=07:38:12,=07:38:12,07:38:12,07,38:12,27492
resources_used.cput=07:38:21,=07:38:21,=07:38:21,07:38:21,07,38:21,27501
resources_used.cput=07:38:24,=07:38:24,=07:38:24,07:38:24,07,38:24,27504
resources_used.cput=07:38:41,=07:38:41,=07:38:41,07:38:41,07,38:41,27521
resources_used.cput=07:38:42,=07:38:42,=07:38:42,07:38:42,07,38:42,27522
resources_used.cput=07:39:06,=07:39:06,=07:39:06,07:39:06,07,39:06,27546
resources_used.cput=07:39:10,=07:39:10,=07:39:10,07:39:10,07,39:10,27550
resources_used.cput=07:39:13,=07:39:13,=07:39:13,07:39:13,07,39:13,27553
resources_used.cput=07:39:15,=07:39:15,=07:39:15,07:39:15,07,39:15,27555
resources_used.cput=07:39:19,=07:39:19,=07:39:19,07:39:19,07,39:19,27559
resources_used.cput=07:39:21,=07:39:21,=07:39:21,07:39:21,07,39:21,27561
resources_used.cput=07:39:26,=07:39:26,=07:39:26,07:39:26,07,39:26,27566
resources_used.cput=07:39:34,=07:39:34,=07:39:34,07:39:34,07,39:34,27574
resources_used.cput=07:39:36,=07:39:36,=07:39:36,07:39:36,07,39:36,27576
resources_used.cput=07:39:36,=07:39:36,=07:39:36,07:39:36,07,39:36,27576
resources_used.cput=07:39:41,=07:39:41,=07:39:41,07:39:41,07,39:41,27581
resources_used.cput=07:39:45,=07:39:45,=07:39:45,07:39:45,07,39:45,27585
resources_used.cput=07:39:46,=07:39:46,=07:39:46,07:39:46,07,39:46,27586
resources_used.cput=07:39:52,=07:39:52,=07:39:52,07:39:52,07,39:52,27592
resources_used.cput=07:39:55,=07:39:55,=07:39:55,07:39:55,07,39:55,27595
resources_used.cput=07:40:01,=07:40:01,=07:40:01,07:40:01,07,40:01,27601
resources_used.cput=07:40:04,=07:40:04,=07:40:04,07:40:04,07,40:04,27604
resources_used.cput=07:40:04,=07:40:04,=07:40:04,07:40:04,07,40:04,27604
